label,ad_p50_ms,ad_p95_ms,ad_p99_ms,ad_error_rate,ad_throughput_rps,ad_cpu_avg,ad_cpu_max,ad_mem_avg_mb,ad_mem_max_mb,cart_p50_ms,cart_p95_ms,cart_p99_ms,cart_error_rate,cart_throughput_rps,cart_cpu_avg,cart_cpu_max,cart_mem_avg_mb,cart_mem_max_mb,checkout_p50_ms,checkout_p95_ms,checkout_p99_ms,checkout_error_rate,checkout_throughput_rps,checkout_cpu_avg,checkout_cpu_max,checkout_mem_avg_mb,checkout_mem_max_mb,currency_p50_ms,currency_p95_ms,currency_p99_ms,currency_error_rate,currency_throughput_rps,currency_cpu_avg,currency_cpu_max,currency_mem_avg_mb,currency_mem_max_mb,email_p50_ms,email_p95_ms,email_p99_ms,email_error_rate,email_throughput_rps,email_cpu_avg,email_cpu_max,email_mem_avg_mb,email_mem_max_mb,frontend_p50_ms,frontend_p95_ms,frontend_p99_ms,frontend_error_rate,frontend_throughput_rps,frontend_cpu_avg,frontend_cpu_max,frontend_mem_avg_mb,frontend_mem_max_mb,frontend_proxy_p50_ms,frontend_proxy_p95_ms,frontend_proxy_p99_ms,frontend_proxy_error_rate,frontend_proxy_throughput_rps,frontend_proxy_cpu_avg,frontend_proxy_cpu_max,frontend_proxy_mem_avg_mb,frontend_proxy_mem_max_mb,image_provider_p50_ms,image_provider_p95_ms,image_provider_p99_ms,image_provider_error_rate,image_provider_throughput_rps,image_provider_cpu_avg,image_provider_cpu_max,image_provider_mem_avg_mb,image_provider_mem_max_mb,payment_p50_ms,payment_p95_ms,payment_p99_ms,payment_error_rate,payment_throughput_rps,payment_cpu_avg,payment_cpu_max,payment_mem_avg_mb,payment_mem_max_mb,product_catalog_p50_ms,product_catalog_p95_ms,product_catalog_p99_ms,product_catalog_error_rate,product_catalog_throughput_rps,product_catalog_cpu_avg,product_catalog_cpu_max,product_catalog_mem_avg_mb,product_catalog_mem_max_mb,quote_p50_ms,quote_p95_ms,quote_p99_ms,quote_error_rate,quote_throughput_rps,quote_cpu_avg,quote_cpu_max,quote_mem_avg_mb,quote_mem_max_mb,recommendation_p50_ms,recommendation_p95_ms,recommendation_p99_ms,recommendation_error_rate,recommendation_throughput_rps,recommendation_cpu_avg,recommendation_cpu_max,recommendation_mem_avg_mb,recommendation_mem_max_mb,shipping_p50_ms,shipping_p95_ms,shipping_p99_ms,shipping_error_rate,shipping_throughput_rps,shipping_cpu_avg,shipping_cpu_max,shipping_mem_avg_mb,shipping_mem_max_mb,flagd_p50_ms,flagd_p95_ms,flagd_p99_ms,flagd_error_rate,flagd_throughput_rps,flagd_cpu_avg,flagd_cpu_max,flagd_mem_avg_mb,flagd_mem_max_mb,flagd_ui_p50_ms,flagd_ui_p95_ms,flagd_ui_p99_ms,flagd_ui_error_rate,flagd_ui_throughput_rps,flagd_ui_cpu_avg,flagd_ui_cpu_max,flagd_ui_mem_avg_mb,flagd_ui_mem_max_mb,kafka_p50_ms,kafka_p95_ms,kafka_p99_ms,kafka_error_rate,kafka_throughput_rps,kafka_cpu_avg,kafka_cpu_max,kafka_mem_avg_mb,kafka_mem_max_mb,accounting_p50_ms,accounting_p95_ms,accounting_p99_ms,accounting_error_rate,accounting_throughput_rps,accounting_cpu_avg,accounting_cpu_max,accounting_mem_avg_mb,accounting_mem_max_mb,fraud_detection_p50_ms,fraud_detection_p95_ms,fraud_detection_p99_ms,fraud_detection_error_rate,fraud_detection_throughput_rps,fraud_detection_cpu_avg,fraud_detection_cpu_max,fraud_detection_mem_avg_mb,fraud_detection_mem_max_mb,window_start,window_end
recommendationCacheFailure,10.31874,11.7903624,11.92117328,0.0,0.0749996587515526,0.0045071399163578,0.0045071399163578,23.805814743041992,66.0143051147461,4.8593,17.024379999999987,29.908795999999995,0.0,0.4249980662587985,0.0,0.0,56.67578125,56.67578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0240605,6.615090799999999,7.02099656,0.0,0.2499988625051755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9820765,51.48147064999999,1120.126664129898,0.0,2.3499893075486504,0.0,0.0,0.0,0.0,11.418,58.20939999999997,3976.5080800000014,0.0085470085470085,2.924986691310554,0.0,0.0,0.0,0.0,0.0,0.0,0.7699999999999996,0.0,0.5999972700124214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195625,0.025625,40.22265625,40.22265625,3.145507,22.6974881,29.569851299999986,0.0,1.0749951087722551,0.0,0.0,7.389774322509766,13.342048645019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06833,14.889170999999996,15.4841382,0.0,0.1749992037536229,0.002375,0.002375,49.40625,49.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294038,368.4217473000052,3878.340259539999,0.0,0.9749955637701848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092510152229147,0.0092510152229147,39.28780651092529,194.92711639404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.80078125,62.80078125,0.0,0.0,0.0,0.0,0.0,0.0063995124181014,0.0063995124181014,17.061198234558105,67.30122375488281,2026-09-15T06:35:06.459407+00:00,2026-09-15T06:35:46.459589+00:00
recommendationCacheFailure,8.209831,21.17332095,22.78640979,0.0,0.0999990650087421,0.0042250641710015,0.0042250641710015,24.188952445983887,66.0143051147461,6.7641,22.329249999999995,23.77321,0.0,0.4749955587915253,0.0,0.0,56.6171875,56.6171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8006205,5.018653849999999,5.464393970000001,0.0,0.2499976625218554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.426372,76.0010726,5770.223154220039,0.0,1.574985273887689,0.0,0.0,0.0,0.0,12.9755,164.90809999999988,12076.534059999982,0.0084745762711864,2.949972417757894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4249960262871542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03325,0.0665,40.47265625,40.47265625,2.34371,16.048638399999998,20.442380600000003,0.0,0.7999925200699374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.995039,15.111077099999992,17.731777019999996,0.0,0.1749983637652988,0.01425,0.01425,49.46875,49.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1912345,2.049430649999988,8756.785438840036,0.0,0.9499911175830504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627807777828198,0.0627807777828198,38.55970001220703,194.454704284668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.22265625,62.22265625,0.0,0.0,0.0,0.0,0.0,0.0136223750905141,0.0136223750905141,16.843292236328125,67.32136535644531,2026-09-15T06:36:14.647008+00:00,2026-09-15T06:36:54.647382+00:00
recommendationCacheFailure,9.830516,16.143968499999996,17.0981377,0.0,0.1749991775038657,0.0029708472257843,0.0029708472257843,24.47854518890381,66.0143051147461,2.2589,10.313779999999996,12.039271999999997,0.0,0.6249970625138062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.170219,8.339389399999998,10.21169468,0.0,0.2249989425049702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7046515,53.67197229999995,74.95262305000006,0.0352941176470588,4.2499800250938815,0.0,0.0,0.0,0.0,9.832,65.59849999999997,1918.318900000031,0.0235294117647058,6.374970037640823,0.0,0.0,0.0,0.0,0.0,0.0,1.3199999999999932,0.0,1.724991892538105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.72265625,40.72265625,4.755725,35.376288500000015,53.790319120000014,0.0,2.1749897775480456,0.0,0.0,0.0,0.0,0.665808,0.8063628,0.8188565600000001,0.0,0.0499997650011044,0.0,0.0,0.0,0.0,4.6403645,10.966415199999997,15.321265439999994,0.0,0.3499983550077314,0.002375,0.002375,49.77734375,49.77734375,4.9487315,5.73717695,5.8072609900000005,0.0,0.0499997650011044,0.0,0.0,0.0,0.0,0.341983,2016.449274,6532.9746575,0.0,1.2749940075281645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051247010591048,0.0051247010591048,37.80571365356445,196.8727645874024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035245113745594,0.0035245113745594,16.204655647277832,67.3592758178711,2026-09-15T06:37:22.106934+00:00,2026-09-15T06:38:02.107122+00:00
kafkaQueueProblems,23.3020475,40.11315809999999,41.92350522,0.0,0.0999987800148838,0.004268920542303,0.004268920542303,19.1841688156128,66.0143051147461,1.87815,15.687979999999923,50.98215599999991,0.0,0.4499945100669772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42084,3.5993536,3.81963712,0.0,0.1749978650260467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.257564,379.7006253999952,2869.155082000003,0.0341880341880341,2.924964315435352,0.0,0.0,0.0,0.0,9.8155,530.3333999999927,8186.495609999932,0.0333333333333333,3.749954250558144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249887151376752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04125,0.053875,41.22265625,41.22265625,25.270223,1043.263444,1187.6127608999998,0.0,1.774978345264188,0.0,0.0,0.0,0.0,1.205724,1.205724,1.205724,0.0,0.0249996950037209,0.0,0.0,0.0,0.0,40.766176,1236.3511975,1258.4173587,0.0,0.2749966450409305,0.00225,0.00225,49.98046875,49.98046875,4.95195,4.95195,4.95195,0.0,0.0249996950037209,0.0,0.0,0.0,0.0,1.126557,73.75041439999994,8231.18738247997,0.0,1.224985055182327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043312431314241,0.0043312431314241,39.09498405456543,196.8727645874024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002737304940081,0.002737304940081,16.719327926635742,67.37313842773438,2026-09-15T06:38:29.553939+00:00,2026-09-15T06:39:09.554427+00:00
kafkaQueueProblems,19.197691,30.10271125,30.42142385,0.0,0.1499979525279479,0.0,0.0,0.0,0.0,1.49,5.360779999999999,5.795035999999999,0.0,0.324995563810554,0.0,0.0,57.0546875,57.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21531,3.216353,3.3053346,0.0,0.049999317509316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0284985,694.02594075,4566.2415135,0.0263157894736842,1.899974065354008,0.0,0.0,0.0,0.0,11.25,684.6224,5076.828919999979,0.0265486725663716,2.824961439276354,0.0,0.0,0.0,0.0,0.0,0.0,2.9599999999999937,0.0,0.6749907863757659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675,0.08825,41.22265625,41.22265625,44.49979,951.099512,1012.1429524599998,0.0,0.974986691431662,0.0,0.0,7.581180572509766,13.662361145019531,1.235998,1.235998,1.235998,0.0,0.024999658754658,0.0,0.0,0.0,0.0,161.27279,412.2875158,431.17314076,0.0,0.099998635018632,0.002125,0.002125,49.98828125,49.98828125,5.147757,5.147757,5.147757,0.0,0.024999658754658,0.0,0.0,0.0,0.0,0.327349,21.712879199999986,3268.89215067999,0.0,1.074985326450294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-15T06:39:37.137822+00:00,2026-09-15T06:40:17.138368+00:00
kafkaQueueProblems,16.853332,64.7968686,70.53602012,0.0,0.1249991531307375,0.0,0.0,0.0,0.0,0.9921,2.8970799999999977,4.865016,0.0,0.4249971206445077,0.0,0.0,58.60546875,58.60546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.948369,6.300823449999998,7.195933490000002,0.0,0.2999979675137701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.518676,416.41941209999993,1411.094271679999,0.0148148148148148,3.3749771345299138,0.0,0.0,0.0,0.0,11.2105,435.6612499999998,2295.7375300000085,0.0111111111111111,4.499969512706552,0.0,0.0,0.0,0.0,0.0,0.0,0.6400000000000006,0.0,0.9249937331674578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.740952,700.401219,1067.3362771500003,0.0,2.09998577259639,0.0,0.0,7.249149322509766,13.060798645019531,0.310587,0.310587,0.310587,0.0,0.0249998306261475,0.0,0.0,0.0,0.0,25.60613,815.1378977999998,889.4732451599998,0.0,0.3249977981399176,0.0,0.0,0.0,0.0,128.15787,128.15787,128.15787,0.0,0.0249998306261475,0.0,0.0,0.0,0.0,0.340706,25.719857,5433.5823995999945,0.0,1.524989668194998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6796875,66.6796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-15T06:40:44.907879+00:00,2026-09-15T06:41:24.908150+00:00
kafkaQueueProblems,16.050354,51.81222149999997,61.36252349999998,0.0,0.174999370002268,0.0044339216530348,0.0044339216530348,20.49694061279297,66.0143051147461,1.3346,11.179919999999994,15.878224,0.0,0.424998470005508,0.0,0.0,61.74609375,61.74609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1543505,3.01190325,3.02192305,0.0,0.1999992800025919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5741315,98.47581609999968,181.18213632000013,0.0211267605633802,3.549987220046008,0.0,0.0,0.0,0.0,7.675,79.87719999999986,406.3092800000376,0.0150753768844221,4.974982090064476,0.0,0.0,0.0,0.0,0.0,0.5999999999999943,13.980000000000013,0.0,1.37499505001782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5740255,181.603347,240.2509382,0.0,1.399994960018144,0.0,0.0,7.518680572509766,13.693611145019531,0.740637,0.740637,0.740637,0.0,0.0249999100003239,0.0,0.0,0.0,0.0,8.265584,47.83617149999999,49.49392709999999,0.0,0.174999370002268,0.0,0.0,0.0,0.0,6.763477,6.763477,6.763477,0.0,0.0249999100003239,0.0,0.0,0.0,0.0,0.241942,13.265193999999982,5252.906541399992,0.0,1.324995230017172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.11328125,66.11328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-15T06:41:52.792987+00:00,2026-09-15T06:42:32.793131+00:00
kafkaQueueProblems,14.95855,30.3205783,32.04103486,0.0,0.1749988887570564,0.0037088149042608,0.0037088149042608,20.795040130615234,66.0143051147461,1.5296,4.632489999999999,8.640889999999981,0.0,0.874994443785282,0.0,0.0,60.6171875,60.6171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4573425,10.238652549999996,12.932904110000004,0.0,0.2999980950120967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.144561,78.52484239999994,290.9448692799991,0.0236686390532544,4.224973171420362,0.0,0.0,0.0,0.0,11.34,90.16639999999998,4632.736579999989,0.0228310502283105,5.474965233970765,0.0,0.0,0.0,0.0,0.0,0.0,2.509999999999998,0.0,1.2499920625504028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373125,0.074625,42.59765625,42.59765625,12.6531155,69.65952624999996,154.41512130000012,0.0,2.099986665084677,0.0,0.0,7.370243072509766,13.365486145019531,2.079894,2.079894,2.079894,0.0,0.024999841251008,0.0,0.0,0.0,0.0,21.7236555,124.80979529999992,164.65070146000005,0.0,0.2999980950120967,0.0,0.0,0.0,0.0,11.968237,11.968237,11.968237,0.0,0.024999841251008,0.0,0.0,0.0,0.0,0.252563,14.817598149999984,5705.978561859997,0.0,1.2499920625504028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067083692838654,0.0067083692838654,42.88327503204346,197.09146118164065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.015625,63.015625,0.0,0.0,0.0,0.0,0.0,0.0030687441920774,0.0030687441920774,16.362950325012207,67.42346954345703,2026-09-15T06:43:00.467643+00:00,2026-09-15T06:43:40.467897+00:00
imageSlowLoad,81.7590115,143.77088125,149.28304745,0.0,0.0499995750036124,0.0147694446254425,0.0147694446254425,21.213479042053223,66.0143051147461,1.2846,9.216219999999996,11.146923999999997,0.0,0.324997237523481,0.0,0.0,62.87890625,62.87890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.472712,6.472712,6.472712,0.0,0.0249997875018062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3539935,818.2115938499999,7180.933966399995,0.0,1.4499876751047616,0.0,0.0,0.0,0.0,25.52,10004.6444,11394.849800000004,0.0136986301369863,1.824984487631855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4749959625343184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.16796875,47.16796875,115.113265,661.2662635999995,746.0034338400001,0.0,0.9249921375668306,0.0,0.0,7.413211822509766,13.326423645019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.920198,395.1726285499999,426.5181121099999,0.0,0.0999991500072249,0.002125,0.002125,49.86328125,49.86328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195847,5.588369599999998,19.41675689000005,0.0,0.9499919250686368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057538648601702,0.0057538648601702,44.02892971038818,197.09146118164065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.50390625,62.50390625,0.0,0.0,0.0,0.0,0.0,0.0061482978122488,0.0061482978122488,17.25706958770752,67.46668243408203,2026-09-15T06:44:07.947107+00:00,2026-09-15T06:44:47.947447+00:00
imageSlowLoad,12.67968,22.7159634,23.60807748,0.0,0.0749992725070566,0.003576142023926,0.003576142023926,21.591856956481934,66.0143051147461,1.7249,3360.9797799999883,5595.353628,0.0,0.7249929675682145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4982815,1.96837265,2.01015853,0.0,0.0499995150047044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6779175,448.3709774999979,4527.280449050055,0.0,1.9499810851834736,0.0,0.0,0.0,0.0,12.766,10007.688,12191.40979999988,0.0,2.2749779327140525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4249958775399878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05575,0.108625,47.41796875,47.41796875,9.232301,923.3677907999992,1015.29095948,0.0,1.12498908760585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.931056,380.5286603999999,418.4990968799999,0.0,0.0999990300094089,0.001875,0.001875,49.87109375,49.87109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265523,1.2726334499999996,19734.71264336008,0.0,0.9499907850893846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004441610880884,0.004441610880884,45.15811538696289,197.09146118164065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.62890625,62.62890625,0.0,0.0,0.0,0.0,0.0,0.0027008059885587,0.0027008059885587,17.894502639770508,67.49217224121094,2026-09-15T06:45:15.247102+00:00,2026-09-15T06:45:55.247490+00:00
imageSlowLoad,9.7267675,20.24741965,20.89535593,0.0,0.0999996275013875,0.0033227544782636,0.0033227544782636,21.834874153137207,66.0143051147461,1.6059,3.92344,4.744597999999999,0.0,0.5499979512576315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.513625,4.513625,4.513625,0.0,0.0249999068753468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.891382,93.19859,292.0330042,0.0,1.52499431939616,0.0,0.0,0.0,0.0,22.269,10000.31565,10004.81327,0.0,1.7499934812742823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3249987893795095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0586875,0.117375,47.79296875,47.79296875,16.522463,261.7776746,282.18624443999994,0.0,0.6249976718836723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.365253,20.365253,20.365253,0.0,0.0249999068753468,0.001875,0.001875,49.8828125,49.8828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265686,0.5083235999999998,0.56157934,0.0,0.8749967406371412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044753217969482,0.0044753217969482,46.30618667602539,197.09146118164065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028132392745252,0.0028132392745252,18.66443347930908,67.52161407470703,2026-09-15T06:46:22.782847+00:00,2026-09-15T06:47:02.782996+00:00
imageSlowLoad,0.0,0.0,0.0,0.0,0.0,0.0031572843059344,0.0031572843059344,22.12262344360352,66.0143051147461,1.27645,10.170339999999996,13.376638000000003,0.0,0.7499967937637066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801962,6.258419,6.434895,0.0,0.2749988243800257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6360925,52.92056319999997,14996.56824724,0.0,2.4999893125456887,0.0,0.0,0.0,0.0,15.0405,2237.14825,12766.856600000026,0.0166666666666666,2.9999871750548266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999991450036551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02925,0.0585,47.29296875,47.29296875,4.736605,42.48563309999996,70.36430105000007,0.0,1.2999944425237582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.870803,27.626673999999984,33.08435559999999,0.0,0.1749992518781982,0.002,0.002,49.83984375,49.83984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268224,160.20052059999108,3211.51923811,0.0,0.9999957250182756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044493164818158,0.0044493164818158,47.4625825881958,197.09146118164065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027484325345701,0.0027484325345701,16.30837631225586,67.53468322753906,2026-09-15T06:47:30.517987+00:00,2026-09-15T06:48:10.518158+00:00
imageSlowLoad,108.388363,110.105725,110.2583794,0.0,0.0749993043814518,0.0,0.0,0.0,0.0,1.5047,8.538639999999997,9.570768,0.0,0.4249960581615605,0.0,0.0,60.86328125,60.86328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.457667,25.457667,25.457667,0.0,0.0249997681271506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9988365,123.08548694999998,5227.121182420033,0.0,1.7499837689005433,0.0,0.0,0.0,0.0,13.809,10007.2376,10935.117299999964,0.0120481927710843,2.074980754553501,0.0,0.0,0.0,0.0,0.0,0.0999999999999978,0.8200000000000003,0.0,0.4749955944158617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.29296875,47.29296875,3.0936105,59.76520724999998,557.4656454900012,0.0,0.8499921163231211,0.0,0.0,7.553836822509766,13.732673645019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.197066,6.634853,6.6737674,0.0,0.0749993043814518,0.002,0.002,49.8125,49.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220876,0.60304475,3.009661349999996,0.0,1.1499893338489284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-15T06:48:38.162246+00:00,2026-09-15T06:49:18.162617+00:00
intlShippingSlowdown,13.93888,40.203339,41.701639,0.0,0.1499988187593022,0.0,0.0,0.0,0.0,1.90345,8.936195000000005,15.40067899999999,0.0,0.4999960625310075,0.0,0.0,60.1796875,60.1796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6486075,3.561681249999997,4.537913050000001,0.0,0.2499980312655037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.483404,633.0585259999992,1126.2892598,0.0254777070063694,3.924969090868409,0.0,0.0,0.0,0.0,10.069,823.6036499999958,3493.653050000013,0.0192307692307692,5.199959050322478,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2749899594540692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.635887,587.1803258,822.11148081,0.0,1.5999874000992242,0.0,0.0,7.393680572509766,13.381111145019531,0.713769,0.7443852,0.74710664,0.0,0.0499996062531007,0.0,0.0,0.0,0.0,239.579306,956.2451203999982,1575.3331824799989,0.0,0.3249974406451549,0.0,0.0,0.0,0.0,4.302216,4.3875747,4.39516214,0.0,0.0499996062531007,0.0,0.0,0.0,0.0,0.24765,2.078194449999998,6445.836463069991,0.0,1.5999874000992242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.82421875,61.82421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-15T06:49:45.415744+00:00,2026-09-15T06:50:25.416059+00:00
